symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
000735,-1.3986,0.0,3.15799814531131,11.016399152576923,3.790987702148153,39.347898460924625,3.8331781582181055,18.347898602485657,3.6946181628409533,32.42789930105209,3.349615756099668,-22.042101860046387,2.47731155877518,1.5415000021457672,2.9117546838456216,10.392400227487087,1.6733048263721533,3.9546999484300613
000736,-0.6015,0.0,2.4836788343073395,-6.889598771929741,2.3734501119602016,-24.3452980928123,2.36683145349874,-32.755298506468534,2.355662938165082,-27.525298606604338,2.3967401210240378,-27.20529867336154,2.10803084390324,-15.701499983668327,2.017125572617407,4.614600196480751,2.4746312966931985,2.904400035738945
000737,-0.3333,0.0,2.448716711161905,2.8881000131368637,2.3547966468247457,-21.49669860303402,2.399260168343295,-12.30669890344143,2.4271927625272687,4.223300591111183,2.4029632772100245,-3.60669969022274,1.9293096092007833,-8.097399860620499,2.3150053178330823,3.3182002007961273,1.183687965584783,-0.6288000047206879
000738,0.5837,1.0,2.207976497269497,15.313198938965797,2.410797661139408,8.382499106228352,2.3808302206166587,0.7724993899464607,2.355497671102851,11.742499753832817,2.399085811395013,15.082499846816063,1.9929400003364959,4.986400045454502,1.5036607382292027,10.444200187921524,1.2310107703495041,5.531700164079666
000739,1.2153,1.0,2.576494432484605,60.28799995779991,2.6671497453943775,89.6867996007204,2.6895327774406868,70.41679926216602,2.725225997920619,66.06679911911488,2.7125774326382683,57.456799656152725,2.1319923230521556,12.987299785017967,2.225674021834787,12.870599925518036,1.4863241081837586,4.971199855208397
000750,0.5758,1.0,3.449610348353149,58.545499712228775,2.956939416192368,31.234899654984474,3.0177107214986614,36.544899478554726,3.0762833480732756,40.82489961385727,3.1665826104525903,43.074899673461914,2.1846967990743518,3.74649977684021,1.782410206937661,4.480099976062775,0.8525377548940812,4.1492999494075775
000751,0.0,0.0,2.224451657135497,10.382199555635452,2.071291976468839,-30.702300548553467,2.0950260482188092,-23.462300568819046,2.1316617088128385,-20.652300387620926,2.1784613002760898,-11.39230027794838,1.5733479409849402,-6.263500094413757,1.6184082931575436,0.9182000756263733,1.5191984777896645,3.5013999938964844
000752,0.2513,1.0,3.2553580422177375,-40.50769920647144,3.227703146613584,-102.54970017075539,3.290570909969061,-106.31969986855984,3.3658972827051015,-102.66969961673021,3.457900579276967,-108.83969981968403,1.9158953458250552,-10.562200009822845,1.3435047198936745,-2.7579998075962067,0.8192569866860696,-0.48409998416900635
000753,0.33,1.0,2.736755765724839,13.957200169563293,2.436148034922819,0.5588993430137634,2.433999068400114,0.19889917969703674,2.4863131215500065,1.5788992643356323,2.5550199468055794,2.048899471759796,1.6159725741388615,-11.215000241994858,1.4794970806189258,1.917000025510788,1.063831609703672,2.370999962091446
000755,0.6961,1.0,2.8283076356105763,6.463800176978111,2.7121462999763173,-30.253099009394646,2.7757393425734476,-25.873099073767662,2.7416420684221134,-9.5630993694067,2.8129069851449766,-11.303099498152733,1.6164294011074005,-1.2598000913858414,1.3478503312590842,5.454499900341034,1.7378140109826248,1.243499994277954
000756,-0.1387,0.0,2.4964213021119974,19.659998409450054,2.4369608098132094,-14.018200479447842,2.4481534944756858,-18.408200569450855,2.471477411182011,-23.808200784027576,2.486050731872791,-12.198200948536396,1.6356215806100278,0.8689000308513641,1.7761443332991889,9.066099986433983,1.6594779750082556,-0.3465999811887741
000757,-0.4338,0.0,2.369992708594922,-3.507599890232086,2.877999067384798,-29.344198286533356,2.877999067384798,-29.344198286533356,2.877999067384798,-29.344198286533356,2.759229097403702,-15.28419840335846,1.5643969042736994,-3.9083000123500824,1.4868396538565725,0.9096003174781799,1.15719533667003,2.0085999816656113
000758,-0.6289,0.0,2.869001277695133,27.487899288535118,2.589360508601979,-13.88470108807087,2.627821624625828,-5.014700800180435,2.676891498211749,-1.2547009140253067,2.7396501577018997,6.855299010872841,2.1671269495330954,-6.031500115990639,1.753216524118588,-2.1325002908706665,0.34058997081663805,2.9907999634742737
000759,-0.4016,0.0,2.3805209102407496,22.9038992151618,2.378037964501112,3.3844985216856003,2.3270503605384154,2.734498545527458,2.3648188223504953,6.054498724639416,2.396766819590014,-4.125501148402691,2.6061712109763637,3.8838994801044464,3.5214909810645283,6.604699492454529,0.37561052867237105,0.5407000184059143
000760,-0.6849,0.0,3.8616733867083686,-73.44309666752815,4.156457928952582,-93.14869585633278,4.219458474941925,-86.4186962544918,4.304182463672611,-67.73869627714157,4.294924707798218,-77.78869640827179,2.443845478069816,-7.826599597930908,2.8765045776502607,4.440600156784058,1.8702189845577977,-2.606599986553192
000761,-0.995,0.0,1.9093201793656966,3.8621010333299637,1.9161220846832563,-13.957098811864853,1.8752568195952197,0.43290092051029205,1.8735869591314243,5.762901142239571,1.8958477166370575,6.232900753617287,1.7315002238738464,-9.002199411392212,1.2996148628357205,2.7144003212451935,1.242290800804671,0.2876001000404358
000762,-0.1339,0.0,2.443277177181037,-17.316600158810616,2.404096642195001,-51.085699290037155,2.4035753274141025,-47.835698783397675,2.440080429095286,-42.04569885134697,2.4807062104428916,-41.035698652267456,1.4550960965658202,-4.7445996552705765,1.3843983093648249,3.0737002938985825,1.095764303521416,3.4453000873327255
000766,0.9126,1.0,3.6493142261513376,12.058099769055843,3.875104589318891,-35.36070165783167,3.875104589318891,-35.36070165783167,3.875104589318891,-35.36070165783167,3.875104589318891,-35.36070165783167,3.628053843257347,11.649000585079193,3.9297188229194218,24.900800108909607,2.006825577009972,-2.845599949359894
000767,-0.7547,0.0,1.8430555238043127,0.7977989912033081,1.812124205737541,6.474199295043945,1.810311165500093,4.584199160337448,1.8323657896013845,1.1441991031169891,1.864475107693134,0.5941990315914154,1.141936458811758,-7.3304000198841095,1.1732287415742715,0.15870001912117004,1.0492371991368843,2.322899967432022
