date,last,open,high,low,percent_change
"1996年2月21日","8.3152","8.3152","8.3152","8.3152","0.00%"
"1996年2月20日","8.3152","8.3152","8.3152","8.3152","0.00%"
"1996年2月19日","8.3152","8.3152","8.3152","8.3152","0.02%"
"1996年2月16日","8.3136","8.3136","8.3136","8.3136","0.03%"
"1996年2月15日","8.3112","8.3112","8.3112","8.3112","0.01%"
"1996年2月14日","8.3100","8.3100","8.3100","8.3100","-0.00%"
"1996年2月13日","8.3104","8.3104","8.3104","8.3104","0.01%"
"1996年2月12日","8.3092","8.3092","8.3092","8.3092","-0.00%"
"1996年2月9日","8.3094","8.3094","8.3094","8.3094","-0.01%"
"1996年2月8日","8.3100","8.3100","8.3100","8.3100","-0.01%"
"1996年2月7日","8.3111","8.3111","8.3111","8.3111","-0.01%"
"1996年2月6日","8.3120","8.3120","8.3120","8.3120","-0.01%"
"1996年2月5日","8.3131","8.3131","8.3131","8.3131","0.00%"
"1996年2月2日","8.3127","8.3127","8.3127","8.3127","-0.01%"
"1996年2月1日","8.3132","8.3132","8.3132","8.3132","-0.01%"
"1996年1月31日","8.3138","8.3138","8.3138","8.3138","-0.01%"
"1996年1月30日","8.3147","8.3147","8.3147","8.3147","-0.00%"
"1996年1月29日","8.3150","8.3150","8.3150","8.3150","-0.01%"
"1996年1月26日","8.3157","8.3157","8.3157","8.3157","-0.01%"
"1996年1月25日","8.3167","8.3167","8.3167","8.3167","0.00%"
"1996年1月24日","8.3163","8.3163","8.3163","8.3163","-0.01%"
"1996年1月23日","8.3170","8.3170","8.3170","8.3170","-0.00%"
"1996年1月22日","8.3174","8.3174","8.3174","8.3174","-0.00%"
"1996年1月19日","8.3178","8.3178","8.3178","8.3178","-0.02%"
"1996年1月18日","8.3191","8.3191","8.3191","8.3191","-0.01%"
"1996年1月17日","8.3202","8.3202","8.3202","8.3202","-0.00%"
"1996年1月16日","8.3204","8.3204","8.3204","8.3204","-0.00%"
"1996年1月15日","8.3206","8.3206","8.3206","8.3206","0.00%"
"1996年1月12日","8.3204","8.3204","8.3204","8.3204","0.00%"
"1996年1月11日","8.3204","8.3204","8.3204","8.3204","-0.00%"
"1996年1月10日","8.3208","8.3208","8.3208","8.3208","-0.01%"
"1996年1月9日","8.3214","8.3214","8.3214","8.3214","-0.00%"
"1996年1月8日","8.3215","8.3215","8.3215","8.3215","0.01%"
"1996年1月5日","8.3204","8.3204","8.3204","8.3204","0.00%"
"1996年1月4日","8.3203","8.3203","8.3203","8.3203","0.01%"
"1996年1月3日","8.3191","8.3191","8.3191","8.3191","0.01%"
"1996年1月2日","8.3180","8.3180","8.3180","8.3180","0.01%"
"1995年12月29日","8.3174","8.3174","8.3174","8.3174","-0.01%"
"1995年12月28日","8.3179","8.3179","8.3179","8.3179","0.00%"
"1995年12月27日","8.3179","8.3179","8.3179","8.3179","0.00%"
"1995年12月26日","8.3179","8.3179","8.3179","8.3179","-0.00%"
"1995年12月25日","8.3180","8.3180","8.3180","8.3180","0.01%"
"1995年12月22日","8.3174","8.3174","8.3174","8.3174","0.00%"
"1995年12月21日","8.3173","8.3173","8.3173","8.3173","-0.00%"
"1995年12月20日","8.3174","8.3174","8.3174","8.3174","-0.00%"
"1995年12月19日","8.3176","8.3176","8.3176","8.3176","-0.00%"
"1995年12月18日","8.3180","8.3180","8.3180","8.3180","0.01%"
"1995年12月15日","8.3171","8.3171","8.3171","8.3171","0.02%"
"1995年12月14日","8.3154","8.3154","8.3154","8.3154","0.01%"
"1995年12月13日","8.3146","8.3146","8.3146","8.3146","-0.00%"
"1995年12月12日","8.3148","8.3148","8.3148","8.3148","0.00%"
"1995年12月11日","8.3147","8.3147","8.3147","8.3147","0.01%"
"1995年12月8日","8.3138","8.3138","8.3138","8.3138","0.00%"
"1995年12月7日","8.3135","8.3135","8.3135","8.3135","0.00%"
"1995年12月6日","8.3133","8.3133","8.3133","8.3133","0.00%"
"1995年12月5日","8.3132","8.3132","8.3132","8.3132","0.00%"
"1995年12月4日","8.3131","8.3131","8.3131","8.3131","0.00%"
"1995年12月1日","8.3127","8.3127","8.3127","8.3127","0.01%"
"1995年11月30日","8.3116","8.3116","8.3116","8.3116","0.00%"
"1995年11月29日","8.3116","8.3116","8.3116","8.3116","0.00%"
"1995年11月28日","8.3116","8.3116","8.3116","8.3116","0.00%"
"1995年11月27日","8.3114","8.3114","8.3114","8.3114","-0.01%"
"1995年11月24日","8.3122","8.3122","8.3122","8.3122","-0.00%"
"1995年11月23日","8.3126","8.3126","8.3126","8.3126","-0.00%"
"1995年11月22日","8.3128","8.3128","8.3128","8.3128","-0.00%"
"1995年11月21日","8.3129","8.3129","8.3129","8.3129","-0.00%"
"1995年11月20日","8.3130","8.3130","8.3130","8.3130","-0.00%"
"1995年11月17日","8.3132","8.3132","8.3132","8.3132","-0.00%"
"1995年11月16日","8.3135","8.3135","8.3135","8.3135","0.00%"
"1995年11月15日","8.3131","8.3131","8.3131","8.3131","-0.01%"
"1995年11月14日","8.3136","8.3136","8.3136","8.3136","-0.00%"
"1995年11月13日","8.3139","8.3139","8.3139","8.3139","-0.00%"
"1995年11月10日","8.3140","8.3140","8.3140","8.3140","-0.01%"
"1995年11月9日","8.3146","8.3146","8.3146","8.3146","-0.00%"
"1995年11月8日","8.3148","8.3148","8.3148","8.3148","-0.00%"
"1995年11月7日","8.3149","8.3149","8.3149","8.3149","0.00%"
"1995年11月6日","8.3147","8.3147","8.3147","8.3147","0.00%"
"1995年11月3日","8.3147","8.3147","8.3147","8.3147","-0.00%"
"1995年11月2日","8.3148","8.3148","8.3148","8.3148","0.00%"
"1995年11月1日","8.3146","8.3146","8.3146","8.3146","-0.00%"
"1995年10月31日","8.3149","8.3149","8.3149","8.3149","0.00%"
"1995年10月30日","8.3149","8.3149","8.3149","8.3149","0.01%"
"1995年10月27日","8.3144","8.3144","8.3144","8.3144","0.00%"
"1995年10月26日","8.3143","8.3143","8.3143","8.3143","0.01%"
"1995年10月25日","8.3137","8.3137","8.3137","8.3137","0.00%"
"1995年10月24日","8.3136","8.3136","8.3136","8.3136","-0.00%"
"1995年10月23日","8.3139","8.3139","8.3139","8.3139","-0.01%"
"1995年10月20日","8.3144","8.3144","8.3144","8.3144","0.00%"
"1995年10月19日","8.3142","8.3142","8.3142","8.3142","0.00%"
"1995年10月18日","8.3141","8.3141","8.3141","8.3141","-0.01%"
"1995年10月17日","8.3148","8.3148","8.3148","8.3148","0.00%"
"1995年10月16日","8.3148","8.3148","8.3148","8.3148","0.01%"
"1995年10月13日","8.3142","8.3142","8.3142","8.3142","-0.00%"
"1995年10月12日","8.3144","8.3144","8.3144","8.3144","-0.01%"
"1995年10月11日","8.3150","8.3150","8.3150","8.3150","-0.01%"
"1995年10月10日","8.3158","8.3158","8.3158","8.3158","-0.01%"
"1995年10月9日","8.3167","8.3167","8.3167","8.3167","-0.01%"
"1995年10月6日","8.3174","8.3174","8.3174","8.3174","-0.01%"
"1995年10月5日","8.3180","8.3180","8.3180","8.3180","-0.01%"
"1995年10月4日","8.3185","8.3185","8.3185","8.3185","0.00%"
"1995年10月3日","8.3185","8.3185","8.3185","8.3185","0.00%"
"1995年10月2日","8.3185","8.3185","8.3185","8.3185","0.00%"
"1995年9月29日","8.3185","8.3185","8.3185","8.3185","-0.00%"
"1995年9月28日","8.3189","8.3189","8.3189","8.3189","-0.00%"
"1995年9月27日","8.3190","8.3190","8.3190","8.3190","-0.00%"
"1995年9月26日","8.3192","8.3192","8.3192","8.3192","-0.00%"
"1995年9月25日","8.3194","8.3194","8.3194","8.3194","0.00%"
"1995年9月22日","8.3194","8.3194","8.3194","8.3194","0.00%"
"1995年9月21日","8.3194","8.3194","8.3194","8.3194","-0.00%"
"1995年9月20日","8.3198","8.3198","8.3198","8.3198","0.01%"
"1995年9月19日","8.3192","8.3192","8.3192","8.3192","-0.01%"
"1995年9月18日","8.3197","8.3197","8.3197","8.3197","0.00%"
"1995年9月15日","8.3194","8.3194","8.3194","8.3194","0.00%"
"1995年9月14日","8.3190","8.3190","8.3190","8.3190","0.01%"
"1995年9月13日","8.3184","8.3184","8.3184","8.3184","0.00%"
"1995年9月12日","8.3180","8.3180","8.3180","8.3180","0.00%"
"1995年9月11日","8.3177","8.3177","8.3177","8.3177","0.01%"
"1995年9月8日","8.3171","8.3171","8.3171","8.3171","-0.00%"
"1995年9月7日","8.3175","8.3175","8.3175","8.3175","-0.00%"
"1995年9月6日","8.3178","8.3178","8.3178","8.3178","-0.00%"
"1995年9月5日","8.3181","8.3181","8.3181","8.3181","-0.01%"
"1995年9月4日","8.3186","8.3186","8.3186","8.3186","-0.01%"
"1995年9月1日","8.3192","8.3192","8.3192","8.3192","-0.01%"
"1995年8月31日","8.3198","8.3198","8.3198","8.3198","0.01%"
"1995年8月30日","8.3193","8.3193","8.3193","8.3193","0.01%"
"1995年8月29日","8.3182","8.3182","8.3182","8.3182","0.02%"
"1995年8月28日","8.3165","8.3165","8.3165","8.3165","0.01%"
"1995年8月25日","8.3153","8.3153","8.3153","8.3153","0.01%"
"1995年8月24日","8.3148","8.3148","8.3148","8.3148","0.02%"
"1995年8月23日","8.3133","8.3133","8.3133","8.3133","0.01%"
"1995年8月22日","8.3125","8.3125","8.3125","8.3125","0.00%"
"1995年8月21日","8.3122","8.3122","8.3122","8.3122","0.01%"
"1995年8月18日","8.3117","8.3117","8.3117","8.3117","0.01%"
"1995年8月17日","8.3106","8.3106","8.3106","8.3106","0.01%"
"1995年8月16日","8.3094","8.3094","8.3094","8.3094","0.04%"
"1995年8月15日","8.3057","8.3057","8.3057","8.3057","0.02%"
"1995年8月14日","8.3038","8.3038","8.3038","8.3038","0.02%"
"1995年8月11日","8.3025","8.3025","8.3025","8.3025","0.00%"
"1995年8月10日","8.3023","8.3023","8.3023","8.3023","0.01%"
"1995年8月9日","8.3016","8.3016","8.3016","8.3016","0.00%"
"1995年8月8日","8.3014","8.3014","8.3014","8.3014","0.02%"
"1995年8月7日","8.3000","8.3000","8.3000","8.3000","-0.00%"
"1995年8月4日","8.3002","8.3002","8.3002","8.3002","0.00%"
"1995年8月3日","8.3002","8.3002","8.3002","8.3002","0.00%"
"1995年8月2日","8.3002","8.3002","8.3002","8.3002","0.00%"
"1995年8月1日","8.3000","8.3000","8.3000","8.3000","-0.00%"
"1995年7月31日","8.3003","8.3003","8.3003","8.3003","0.00%"
"1995年7月28日","8.3003","8.3003","8.3003","8.3003","0.00%"
"1995年7月27日","8.3002","8.3002","8.3002","8.3002","0.00%"
"1995年7月26日","8.3002","8.3002","8.3002","8.3002","-0.00%"
"1995年7月25日","8.3003","8.3003","8.3003","8.3003","-0.00%"
"1995年7月24日","8.3004","8.3004","8.3004","8.3004","0.00%"
"1995年7月21日","8.3002","8.3002","8.3002","8.3002","-0.00%"
"1995年7月20日","8.3004","8.3004","8.3004","8.3004","-0.01%"
"1995年7月19日","8.3011","8.3011","8.3011","8.3011","-0.00%"
"1995年7月18日","8.3013","8.3013","8.3013","8.3013","0.00%"
"1995年7月17日","8.3009","8.3009","8.3009","8.3009","-0.00%"
"1995年7月14日","8.3011","8.3011","8.3011","8.3011","-0.00%"
"1995年7月13日","8.3014","8.3014","8.3014","8.3014","-0.00%"
"1995年7月12日","8.3017","8.3017","8.3017","8.3017","-0.00%"
"1995年7月11日","8.3020","8.3020","8.3020","8.3020","-0.00%"
"1995年7月10日","8.3023","8.3023","8.3023","8.3023","0.03%"
"1995年7月7日","8.3000","8.3000","8.3000","8.3000","0.00%"
"1995年7月6日","8.3000","8.3000","8.3000","8.3000","-0.00%"
"1995年7月5日","8.3001","8.3001","8.3001","8.3001","-0.00%"
"1995年7月4日","8.3005","8.3005","8.3005","8.3005","-0.00%"
"1995年7月3日","8.3007","8.3007","8.3007","8.3007","-0.00%"
"1995年6月30日","8.3011","8.3011","8.3011","8.3011","0.00%"
"1995年6月29日","8.3011","8.3011","8.3011","8.3011","0.00%"
"1995年6月28日","8.3007","8.3007","8.3007","8.3007","0.00%"
"1995年6月27日","8.3007","8.3007","8.3007","8.3007","-0.01%"
"1995年6月26日","8.3013","8.3013","8.3013","8.3013","-0.00%"
"1995年6月23日","8.3015","8.3015","8.3015","8.3015","-0.00%"
"1995年6月22日","8.3018","8.3018","8.3018","8.3018","0.01%"
"1995年6月21日","8.3009","8.3009","8.3009","8.3009","0.01%"
"1995年6月20日","8.3000","8.3000","8.3000","8.3000","-0.00%"
"1995年6月19日","8.3002","8.3002","8.3002","8.3002","-0.00%"
"1995年6月16日","8.3004","8.3004","8.3004","8.3004","-0.02%"
"1995年6月15日","8.3019","8.3019","8.3019","8.3019","0.02%"
"1995年6月14日","8.3000","8.3000","8.3000","8.3000","-0.00%"
"1995年6月13日","8.3003","8.3003","8.3003","8.3003","-0.01%"
"1995年6月12日","8.3008","8.3008","8.3008","8.3008","0.01%"
"1995年6月9日","8.3000","8.3000","8.3000","8.3000","0.04%"
"1995年6月8日","8.2966","8.2966","8.2966","8.2966","-0.02%"
"1995年6月7日","8.2983","8.2983","8.2983","8.2983","-0.03%"
"1995年6月6日","8.3004","8.3004","8.3004","8.3004","0.01%"
"1995年6月5日","8.2998","8.2998","8.2998","8.2998","-0.02%"
"1995年6月2日","8.3018","8.3018","8.3018","8.3018","-0.02%"
"1995年6月1日","8.3036","8.3036","8.3036","8.3036","-0.02%"
"1995年5月31日","8.3055","8.3055","8.3055","8.3055","-0.03%"
"1995年5月30日","8.3077","8.3077","8.3077","8.3077","-0.01%"
"1995年5月29日","8.3086","8.3086","8.3086","8.3086","0.03%"
"1995年5月26日","8.3063","8.3063","8.3063","8.3063","0.03%"
"1995年5月25日","8.3041","8.3041","8.3041","8.3041","0.02%"
"1995年5月24日","8.3022","8.3022","8.3022","8.3022","0.04%"
"1995年5月23日","8.2988","8.2988","8.2988","8.2988","0.03%"
"1995年5月22日","8.2959","8.2959","8.2959","8.2959","0.03%"
"1995年5月19日","8.2932","8.2932","8.2932","8.2932","0.03%"
"1995年5月18日","8.2907","8.2907","8.2907","8.2907","0.05%"
"1995年5月17日","8.2863","8.2863","8.2863","8.2863","0.10%"
"1995年5月16日","8.2782","8.2782","8.2782","8.2782","0.08%"
"1995年5月15日","8.2716","8.2716","8.2716","8.2716","-0.14%"
"1995年5月12日","8.2828","8.2828","8.2828","8.2828","-0.15%"
"1995年5月11日","8.2950","8.2950","8.2950","8.2950","-0.12%"
"1995年5月10日","8.3053","8.3053","8.3053","8.3053","-0.23%"
"1995年5月9日","8.3247","8.3247","8.3247","8.3247","-0.12%"
"1995年5月8日","8.3347","8.3347","8.3347","8.3347","-0.11%"
"1995年5月5日","8.3442","8.3442","8.3442","8.3442","-0.25%"
"1995年5月4日","8.3648","8.3648","8.3648","8.3648","-0.17%"
"1995年5月3日","8.3794","8.3794","8.3794","8.3794","-0.19%"
"1995年5月2日","8.3952","8.3952","8.3952","8.3952","-0.15%"
"1995年5月1日","8.4074","8.4074","8.4074","8.4074","0.00%"
"1995年4月28日","8.4074","8.4074","8.4074","8.4074","-0.03%"
"1995年4月27日","8.4102","8.4102","8.4102","8.4102","-0.04%"
"1995年4月26日","8.4138","8.4138","8.4138","8.4138","-0.08%"
"1995年4月25日","8.4205","8.4205","8.4205","8.4205","-0.03%"
"1995年4月24日","8.4227","8.4227","8.4227","8.4227","-0.00%"
"1995年4月21日","8.4230","8.4230","8.4230","8.4230","-0.00%"
"1995年4月20日","8.4232","8.4232","8.4232","8.4232","-0.00%"
"1995年4月19日","8.4234","8.4234","8.4234","8.4234","-0.00%"
"1995年4月18日","8.4236","8.4236","8.4236","8.4236","-0.00%"
"1995年4月17日","8.4238","8.4238","8.4238","8.4238","-0.00%"
"1995年4月14日","8.4241","8.4241","8.4241","8.4241","-0.00%"
"1995年4月13日","8.4242","8.4242","8.4242","8.4242","-0.00%"
"1995年4月12日","8.4246","8.4246","8.4246","8.4246","-0.00%"
"1995年4月11日","8.4250","8.4250","8.4250","8.4250","-0.00%"
"1995年4月10日","8.4252","8.4252","8.4252","8.4252","0.00%"
"1995年4月7日","8.4251","8.4251","8.4251","8.4251","-0.00%"
"1995年4月6日","8.4252","8.4252","8.4252","8.4252","-0.00%"
"1995年4月5日","8.4256","8.4256","8.4256","8.4256","-0.00%"
"1995年4月4日","8.4257","8.4257","8.4257","8.4257","-0.00%"
"1995年4月3日","8.4260","8.4260","8.4260","8.4260","-0.00%"
"1995年3月31日","8.4264","8.4264","8.4264","8.4264","-0.01%"
"1995年3月30日","8.4269","8.4269","8.4269","8.4269","-0.01%"
"1995年3月29日","8.4275","8.4275","8.4275","8.4275","-0.00%"
"1995年3月28日","8.4277","8.4277","8.4277","8.4277","0.00%"
"1995年3月27日","8.4277","8.4277","8.4277","8.4277","0.00%"
"1995年3月24日","8.4276","8.4276","8.4276","8.4276","0.00%"
"1995年3月23日","8.4272","8.4272","8.4272","8.4272","0.00%"
"1995年3月22日","8.4268","8.4268","8.4268","8.4268","0.01%"
"1995年3月21日","8.4262","8.4262","8.4262","8.4262","-0.01%"
"1995年3月20日","8.4270","8.4270","8.4270","8.4270","-0.00%"
"1995年3月17日","8.4273","8.4273","8.4273","8.4273","-0.01%"
"1995年3月16日","8.4280","8.4280","8.4280","8.4280","0.01%"
"1995年3月15日","8.4274","8.4274","8.4274","8.4274","0.01%"
"1995年3月14日","8.4265","8.4265","8.4265","8.4265","0.00%"
